HIP,RAhms,DEdms,Vmag,RAICRS,DEICRS,Plx,pmRA,pmDE,e_Plx,B-V,Notes,_RA.icrs,_DE.icrs,x,y,z,adjusted_brightness
75308,15 23 10.60,-60 39 25.6,5.65,230.79417262,-60.65710865,24.0,-81.96,-27.74,0.75,0.489,,230.7937661,-60.65717607,-43.780634567405976,-53.66920453482252,-116.84847866326322,5.650000095367432
75312,15 23 12.23,+30 17 17.7,4.99,230.80094284,30.28824114,53.7,125.77,-176.48,1.24,0.577,,230.80129685,30.2878122,-33.1309167953305,-40.62390472262791,30.61792875246119,4.989999771118164
75323,15 23 22.66,-59 19 14.5,4.48,230.84440733,-59.32069839,6.4,-10.29,-36.57,0.99,0.169,,230.84435831,-59.32078728,-167.19416649196228,-205.32507730293702,-435.1443510078056,4.480000019073486
75352,15 23 52.26,-12 22 09.9,5.72,230.96775654,-12.36941286,5.41,-37.69,-36.45,0.77,1.039,,230.96766276,-12.36950145,-371.69267517645363,-458.47433485351866,-121.48216798430767,5.7199997901916495
75379,15 24 11.93,-10 19 18.8,4.92,231.04970889,-10.32189476,30.9,-68.52,-152.65,0.99,0.453,,231.04953961,-10.32226578,-65.37923608518977,-80.88000609367091,-17.73617220801229,4.920000076293945
75411,15 24 29.54,+37 22 37.1,4.31,231.12306762,37.37696091,26.96,-147.68,84.69,0.65,0.309,,231.12261592,37.37716675,-60.310859325342314,-74.80571547630217,73.4052032729972,4.309999942779542
75439,15 24 45.03,-39 42 36.5,5.36,231.18761813,-39.71013154,8.48,-25.25,-56.38,0.79,-0.093,,231.18753835,-39.71026857,-189.120254233203,-235.11415172695044,-238.210731064776,5.360000133514405
75458,15 24 55.78,+58 57 57.7,3.29,231.2324337,58.96602354,31.92,-8.27,17.3,0.51,1.166,,231.23239471,58.96606559,-32.96928839227497,-41.053066521974166,87.51157153868893,3.289999961853028
75501,15 25 20.25,-38 44 00.9,4.6,231.33438516,-38.7335881,8.72,-46.05,-13.35,1.34,0.0,,231.33424168,-38.73362055,-185.88475805002085,-232.30759605630382,-226.376351152445,4.599999904632568
75530,15 25 47.41,+15 25 41.0,5.16,231.44752151,15.42805438,3.55,-14.02,-7.51,0.76,1.65,,231.44748616,15.42803613,-551.6957235315479,-692.2746353843979,244.2962912445168,5.159999847412109
75565,15 26 14.53,-68 18 33.1,5.89,231.5605344,-68.30918936,9.75,123.08,9.26,0.61,1.0,,231.5613438,-68.30916685,-78.90717730974127,-99.41535761510748,-309.3318085384279,5.889999866485596
75572,15 26 17.46,+34 20 09.1,5.46,231.5727702,34.3358496,6.66,-114.43,60.34,0.59,1.41,,231.57243338,34.33599626,-251.21465457620837,-316.6445280797474,276.09312099903275,5.460000038146973
75647,15 27 18.14,-36 46 03.0,5.46,231.82560314,-36.76750151,7.79,-21.21,-24.02,0.84,-0.15,,231.82553879,-36.76755989,-211.26821989846638,-268.7208293636127,-241.42234949204527,5.4600000381469735
75665,15 27 33.10,-64 31 53.2,5.71,231.88792069,-64.531457,4.8,-12.91,-19.25,0.68,1.646,,231.88784772,-64.53150379,-187.24434015294975,-238.69786937876404,-607.6431590066672,5.710000038146973
75695,15 27 49.85,+29 06 19.8,3.66,231.95771631,29.10549164,28.6,-181.39,86.84,0.69,0.319,P,231.95721171,29.10570271,-61.37317070337588,-78.43467287040815,55.444991183579674,3.6600000858306885
75696,15 27 51.44,+60 40 12.8,5.9,231.96434672,60.67022438,5.48,-16.9,-3.14,0.48,1.441,,231.96426286,60.67021675,-179.5457743802172,-229.51347586972315,518.6343575679784,5.9000000953674325
75730,15 28 15.40,-16 42 59.1,5.64,232.06415852,-16.7164031,3.59,16.66,-33.36,0.93,1.545,,232.0642008,-16.71648418,-538.5226796692281,-690.8710167941978,-239.3663406403544,5.639999866485596
75761,15 28 38.29,+01 50 31.8,5.15,232.15952692,1.84216258,26.68,-84.56,-33.48,0.75,0.245,,232.15932129,1.8420812,-74.9198576014303,-96.44539717581642,3.927925388381572,5.150000095367432
75828,15 29 24.28,-46 43 57.7,5.26,232.35115072,-46.7326907,3.68,-8.29,-5.56,0.74,1.731,,232.35112132,-46.73270421,-380.8312272689523,-493.6485048347969,-629.3199409819457,5.260000228881836
75944,15 30 40.39,-16 36 34.0,5.82,232.66828146,-16.60945806,5.78,23.95,-2.61,0.83,1.056,,232.66834221,-16.6094644,-329.7684467089773,-432.38635235734984,-149.68768621463227,5.820000171661377
75973,15 30 55.75,+40 49 59.0,5.04,232.73229511,40.83306815,3.74,11.02,-8.81,0.54,1.589,,232.73233051,40.83304674,-399.3608239890678,-524.8493912165892,569.9397205446446,5.039999961853027
75974,15 30 55.91,+64 12 30.6,5.74,232.73297739,64.20850517,10.24,-111.9,77.48,0.51,0.976,,232.73235229,64.20869349,-83.87652907635591,-110.23516962378719,286.6454803922909,5.739999771118164
76008,15 31 25.05,+77 20 57.6,5.0,232.85439245,77.34933897,3.92,-46.89,5.31,0.5,1.545,,232.85387206,77.34935188,-109.97952272334852,-145.17855896290382,811.4434874440033,5.0
76013,15 31 30.82,-73 23 22.4,5.4,232.87841929,-73.38954647,3.2,0.38,-18.28,0.59,-0.146,,232.87842252,-73.3895909,-183.7505556223638,-242.77164579130704,-972.1878382688534,5.400000095367432
76041,15 31 46.99,+40 53 57.7,4.98,232.94580142,40.89936876,7.59,-13.73,-14.92,0.55,0.086,,232.94575727,40.8993325,-195.62546255341138,-259.093371997966,281.21574880065447,4.980000019073487
76106,15 32 36.71,-19 40 13.3,5.5,233.152971,-19.67036366,14.39,-18.92,-39.51,0.82,0.197,,233.15292216,-19.67045969,-128.9625092872125,-172.09299039408995,-71.24505506762341,5.5
76126,15 32 55.23,-16 51 10.1,5.53,233.23011545,-16.85280725,4.24,-10.66,-15.26,0.84,-0.148,,233.23008838,-16.85284434,-444.25628922092005,-594.5010503039272,-200.9049523205063,5.53000020980835
76127,15 32 55.80,+31 21 33.0,4.14,233.23248309,31.35915517,10.49,-19.62,-8.94,0.66,-0.127,,233.23242724,31.35913344,-158.8454241524632,-212.58435200642714,161.72620881688596,4.139999866485597
76133,15 32 57.95,-01 11 10.7,5.5,233.24144948,-1.18629929,12.06,-17.27,-41.17,0.72,1.092,,233.2414075,-1.18639936,-161.75213797656272,-216.54503688578814,-3.8387903721092256,5.5
76207,15 34 01.74,-40 03 58.9,5.82,233.5072393,-40.06634857,1.97,-39.18,-34.5,0.88,1.695,P,233.50711487,-40.06643242,-754.6407163578095,-1020.1083288695329,-1062.2303269745312,5.820000171661377
76219,15 34 10.52,-10 03 50.3,4.61,233.54383219,-10.06395962,34.54,305.62,-234.12,0.78,1.0,,233.54458663,-10.06452866,-55.24209786148994,-74.77498165208516,-16.285701088236703,4.610000133514404
76243,15 34 26.53,-09 11 00.1,5.16,233.61055153,-9.18334968,9.3,-32.01,-27.31,0.86,-0.09,P,233.61047272,-9.18341606,-205.5064161350057,-278.8495203343973,-53.72788878428873,5.159999847412109
76259,15 34 37.31,-28 02 48.9,5.13,233.65545605,-28.04690734,8.84,16.72,-31.22,1.02,1.306,,233.6555021,-28.04698322,-193.05442911827234,-262.38399689489484,-172.8642272900803,5.130000114440918
76267,15 34 41.19,+26 42 53.7,2.22,233.67162293,26.71491041,43.65,120.38,-89.44,0.79,0.032,P,233.67195048,26.71469302,-39.5214170881043,-53.74608255283136,33.574755116052856,2.2200000286102295
76276,15 34 48.19,+10 32 19.9,3.8,233.7007926,10.53885916,15.54,-72.63,3.17,0.78,0.268,P,233.70061304,10.53886686,-122.09593857438126,-166.21829253050493,38.369482733173314,3.799999952316284
76297,15 35 08.46,-41 10 00.1,2.8,233.78525156,-41.16669497,5.75,-16.05,-25.52,1.24,-0.216,,233.78519974,-41.166757,-253.43995816566246,-346.09480937917465,-370.71049090673574,2.799999952316284
76307,15 35 14.90,+39 00 36.2,5.14,233.81208385,39.01004619,5.71,24.61,8.63,0.56,1.65,,233.81216083,39.01006717,-261.9357588641412,-358.0482418679045,359.37461725068124,5.139999866485596
76311,15 35 16.22,+53 55 19.7,5.97,233.81757086,53.9221386,8.24,-17.96,2.08,0.54,1.184,,233.81749673,53.92214366,-137.54211045691824,-188.04852253358487,319.75595640361684,5.96999979019165
76333,15 35 31.54,-14 47 22.4,3.91,233.88141398,-14.78955365,21.42,65.67,6.93,0.9,1.007,,233.88157906,-14.78953681,-87.33812492957095,-119.68890182609431,-34.78069027143953,3.9100000858306885
76371,15 35 53.27,-44 57 30.0,4.55,233.97193752,-44.95833688,7.51,-20.42,-21.48,0.73,-0.175,,233.97186738,-44.95838909,-186.60422490292822,-256.57451790220847,-296.2780088694018,4.550000190734863
76376,15 35 57.08,+54 37 50.0,5.77,233.9878239,54.63056806,13.24,-38.19,-0.57,0.53,0.051,,233.98766354,54.63056667,-83.79894251683588,-115.28785939377455,200.77971198444578,5.769999980926514
76397,15 36 12.14,-44 23 48.1,5.44,234.05056891,-44.39668903,4.95,-45.01,-55.17,0.92,1.497,,234.0504158,-44.39682312,-279.9759143119138,-386.0700888064382,-454.201211457111,5.440000057220458
76424,15 36 29.20,+16 07 08.8,5.93,234.12164831,16.1190982,20.4,71.54,-5.54,0.81,0.354,,234.12182931,16.11908473,-89.97372416730727,-124.39283187642903,44.36717977299079,5.929999828338623
76425,15 36 29.55,+10 00 37.6,5.26,234.1231331,10.0104549,13.89,46.67,-114.73,0.7,0.925,,234.12324829,10.01017604,-135.45157993165907,-187.27810711487732,40.79757183387183,5.260000228881837
76440,15 36 43.19,-66 19 00.9,4.11,234.17994543,-66.31690469,15.09,24.51,-54.66,0.62,1.161,,234.18009374,-66.31703754,-52.063363947242294,-72.13443780649818,-196.87067140461195,4.110000133514404
76470,15 37 01.46,-28 08 06.3,3.6,234.25607748,-28.13507099,16.76,-13.26,-3.48,0.84,1.361,,234.25604093,-28.13507945,-100.4513546312871,-139.566983308828,-90.91209715481463,3.5999999046325684
76509,15 37 32.04,+54 30 31.6,5.85,234.38351097,54.50878294,9.18,-35.17,-20.49,0.51,1.098,,234.38336373,54.50873314,-120.0673773601299,-167.60634234000256,289.14014098270076,5.849999904632568
76519,15 37 39.21,+69 16 59.6,5.65,234.41337239,69.28321732,3.7,-49.11,52.08,0.47,1.371,,234.41303496,69.2833439,-181.3776963540995,-253.47067321841718,824.1107938337366,5.6500000953674325
76532,15 37 48.06,-23 08 29.5,5.79,234.45024464,-23.14151509,11.97,-31.72,-75.18,1.03,1.074,,234.4501608,-23.14169782,-145.91016364739696,-204.1832559525261,-105.7950798457128,5.789999961853027
76534,15 37 49.55,+40 21 11.8,5.25,234.45646241,40.35328811,20.0,60.45,59.57,0.56,0.886,,234.45665521,40.3534329,-72.2099223417691,-101.07201928250193,105.54228552363851,5.25
76552,15 38 03.32,-42 34 02.9,4.34,234.51384287,-42.56748493,14.19,-147.6,56.35,0.73,1.412,,234.51335576,-42.56734797,-99.98855608921522,-140.2503989403042,-152.0271085581921,4.340000152587891
76568,15 38 16.14,+46 47 52.8,5.76,234.56726549,46.79799524,27.98,97.18,-100.38,0.55,0.353,,234.56761052,46.79775126,-46.2410715338676,-64.98880616788786,84.93065991659824,5.760000228881836
76569,15 38 16.24,-21 00 58.2,5.82,234.56767525,-21.01615303,11.17,63.82,-71.39,0.9,1.077,,234.56784142,-21.01632655,-157.97823336316196,-222.03150802995737,-104.5139400340684,5.820000171661377
76594,15 38 34.20,+50 25 24.1,5.84,234.64250158,50.42335207,8.71,-4.69,-28.2,0.56,0.847,,234.64248369,50.42328353,-137.99058906113154,-194.47696658690023,288.48682111940184,5.840000152587891
76600,15 38 39.38,-29 46 39.7,3.66,234.66410153,-29.77768935,7.33,-22.1,-26.54,1.01,-0.177,,234.66403964,-29.77775386,-226.64883885599724,-319.6825247547841,-210.3184019509083,3.660000085830688
76618,15 38 49.50,-52 22 21.4,5.43,234.70626982,-52.37261965,7.13,-34.13,-30.86,0.73,0.005,,234.70613394,-52.37269466,-163.98905831986994,-231.6636320893404,-358.45838896476374,5.429999828338623
76628,15 38 54.51,-19 18 06.2,5.36,234.72711374,-19.30170914,9.6,84.2,-75.23,1.45,0.883,,234.72733058,-19.30189199,-185.7494288548161,-262.6068521240292,-108.8651551729805,5.360000133514404
76669,15 39 22.68,+36 38 09.0,4.64,234.84451583,36.63582763,6.89,-15.29,-6.51,0.67,-0.103,,234.84446952,36.63581181,-218.61659311520552,-310.42034317612246,282.341010534744,4.639999866485596
76705,15 39 45.97,-34 24 42.8,4.66,234.94156188,-34.41189273,13.32,5.65,-13.7,0.81,0.964,,234.94157853,-34.41192603,-117.11178991869022,-166.8903010335404,-135.39737408049638,4.659999847412109
76716,15 39 56.69,-59 54 28.1,5.95,234.98619135,-59.90781512,32.34,-121.9,-215.2,0.76,0.505,,234.98560042,-59.90833817,-30.57084874535965,-43.637336805600015,-85.57244816737465,5.949999809265137
76742,15 40 16.91,-23 49 05.0,4.97,235.07043893,-23.81805841,8.55,-15.62,-8.18,0.98,1.302,,235.07039743,-23.81807829,-202.15531608237498,-289.4646769096334,-143.95435214979145,4.96999979019165
76750,15 40 21.36,-73 26 47.9,5.64,235.08899554,-73.44663458,4.44,-12.76,-20.73,0.57,-0.04,,235.08888668,-73.44668497,-125.98469580383525,-180.52095849415747,-700.4569485655832,5.639999866485596
76829,15 41 11.52,-44 39 38.0,4.64,235.29798226,-44.66055926,57.09,-168.7,-265.69,0.72,0.413,,235.29740578,-44.66120503,-23.643886386429163,-34.14356181328564,-39.19076256176759,4.639999866485596
76852,15 41 33.09,+19 40 13.8,4.51,235.38788463,19.67050566,16.97,-59.86,-43.23,0.77,0.062,,235.38773012,19.67040059,-102.75064372181363,-148.87812293416022,64.66412485757292,4.510000228881836
76866,15 41 47.39,+12 50 51.1,5.34,235.44746556,12.84753869,14.28,39.68,-4.55,0.84,0.033,P,235.44756448,12.84752763,-126.236650278301,-183.3151099868592,50.76224706997669,5.3400001525878915
76877,15 41 54.70,-76 04 54.7,5.95,235.47793121,-76.08186451,8.65,-8.2,-38.98,0.6,-0.034,,235.47784835,-76.08195925,-51.96719759438312,-75.55034353557983,-365.5530839933054,5.949999809265137
76878,15 41 54.76,+18 27 50.0,5.8,235.47815864,18.46389861,18.78,-73.0,56.85,0.82,0.207,,235.47797158,18.46403679,-93.31227812149223,-135.65943274311172,54.976808984924965,5.800000190734863
76880,15 41 56.82,-19 40 42.9,4.75,235.48674445,-19.67857446,8.16,-33.21,-104.33,1.29,1.574,,235.48665872,-19.67882804,-214.8863020295402,-312.50666365013666,-125.58483894547747,4.75
76939,15 42 38.35,-37 25 29.6,5.23,235.65980143,-37.4248964,12.04,-50.36,-16.11,0.78,0.987,,235.6596473,-37.42493556,-122.661541119701,-179.544308079558,-161.34186280819887,5.230000019073486
76945,15 42 41.04,-34 42 37.2,4.75,235.67098805,-34.71033325,8.24,-23.96,-30.43,0.84,-0.151,,235.67091721,-34.71040721,-186.50225694682135,-273.10504818054983,-217.15084951167097,4.75
76952,15 42 44.64,+26 17 43.9,3.81,235.68599269,26.29551419,22.48,-112.52,50.7,0.67,0.02,,235.68568764,26.29563742,-73.29110898552453,-107.3843745932917,64.24305995452806,3.809999942779541
76957,15 42 50.82,+52 21 39.0,5.48,235.71176316,52.36083046,10.3,-66.3,29.68,0.5,-0.042,,235.71149928,52.3609026,-108.88854071722355,-159.69497089531626,250.63144475550905,5.480000019073485
76996,15 43 16.10,-84 27 55.8,5.57,235.81708657,-84.46550807,15.02,137.01,96.74,0.51,0.118,,235.82053928,-84.46527293,-13.731411570449742,-20.218123004356745,-215.66350055227537,5.570000171661377
77048,15 43 59.32,+32 30 57.0,5.57,235.99716849,32.51582804,13.11,-28.8,-8.69,0.58,1.076,,235.99708548,32.51580692,-117.26303220348005,-173.83105155080915,133.66563671668504,5.570000171661377
77052,15 44 01.85,+02 30 55.9,5.86,236.00769128,2.51552506,68.16,-44.96,-144.73,0.87,0.684,,236.0075819,2.51517329,-26.714331240018122,-39.617120762959786,2.099205463063972,5.860000133514405
77055,15 44 03.46,+77 47 40.2,4.29,236.01443312,77.79449901,8.68,20.07,-2.5,0.47,0.038,,236.01466385,77.79449293,-44.38545671759961,-65.83987476513617,367.08635451674365,4.289999961853027
77060,15 44 04.42,-15 40 21.6,5.41,236.01841829,-15.67267949,22.21,-34.49,-63.48,0.86,0.238,,236.01833122,-15.67283378,-79.48801360792399,-117.9275738043085,-36.32254573995956,5.409999847412109
77070,15 44 16.00,+06 25 31.9,2.63,236.06664914,6.42551971,44.54,134.66,44.14,0.71,1.167,,236.06697851,6.42562699,-40.601505631882404,-60.34554794233209,8.191111274139411,2.630000114440918
77086,15 44 22.69,-41 49 08.5,5.93,236.09453394,-41.81901826,7.07,-17.7,-28.98,0.95,-0.007,,236.09447621,-41.8190887,-196.51456626188252,-292.38435367088056,-297.5056549816572,5.929999828338624
77163,15 45 23.47,+05 26 50.4,5.57,236.34778279,5.44732255,8.49,27.17,-3.19,0.73,0.035,,236.34784913,5.4473148,-211.82231637267515,-318.1888132116499,36.45161505548499,5.570000171661377
77227,15 46 05.65,-01 48 14.8,5.39,236.52354097,-1.80411556,7.99,-21.84,-31.77,0.68,-0.035,,236.52348786,-1.80419278,-225.0546932861301,-340.3242850697424,-1.3949452345469597,5.389999866485596
77233,15 46 11.21,+15 25 18.9,3.65,236.54672877,15.42192602,21.31,68.54,-41.31,0.86,0.073,,236.54690158,15.42182561,-81.294750674457,-123.0407867743448,40.68114203134678,3.6500000953674316
77257,15 46 26.75,+07 21 11.7,4.42,236.61144121,7.35323973,85.08,-225.51,-68.52,0.8,0.604,,236.61088855,7.35307319,-20.912889896721172,-31.729868056605252,4.904039513306505,4.420000076293945
77272,15 46 34.88,+55 28 28.6,5.94,236.64534336,55.47460243,3.13,-120.14,77.5,0.54,1.404,,236.64482815,55.4747908,-324.56501160917463,-493.07714217287696,858.093546125539,5.940000057220459
77277,15 46 39.95,+62 35 58.9,5.19,236.66647764,62.59969448,12.0,40.0,-56.54,0.5,0.062,,236.6666889,62.59955706,-68.70121643309228,-104.4542976658085,241.18917956146757,5.190000057220459
77286,15 46 44.23,-34 40 56.6,5.61,236.68429408,-34.68238898,8.4,-19.83,-26.63,0.91,-0.117,,236.68423547,-34.68245371,-178.12644995610069,-271.0096565231957,-213.17284397750632,5.610000133514405
77336,15 47 17.35,+14 06 55.0,5.71,236.82230086,14.11527157,12.95,-54.99,31.57,1.01,0.094,,236.82216304,14.1153483,-133.6008170039527,-204.33691615335007,61.39212381755663,5.710000038146973
77370,15 47 37.91,+55 22 35.8,5.85,236.90797351,55.37661523,12.56,12.64,4.82,0.52,0.249,,236.90802758,55.37662695,-80.51834795173347,-123.5524056888998,213.5882624290541,5.849999904632568
77390,15 47 53.10,-65 26 31.9,5.54,236.9712309,-65.44218988,8.03,-27.98,-41.74,1.29,0.231,,236.97106727,-65.44229133,-95.06283381670002,-146.2232430049463,-366.6055517208334,5.539999961853027
77412,15 48 13.31,+13 47 21.6,5.98,237.05546553,13.78933425,7.41,-8.84,-105.44,1.01,1.272,,237.05544341,13.78907797,-232.35889714924807,-358.5606605678769,104.86230552577557,5.980000019073486
77442,15 48 34.42,+28 09 24.4,5.89,237.1434012,28.15677692,0.54,-2.1,-11.52,0.72,0.608,,237.14339541,28.15674892,-2887.7195520281352,-4471.16019811742,2848.791947775208,5.889999866485596
77450,15 48 44.41,+18 08 30.4,4.09,237.18503586,18.1417793,9.36,-51.78,-88.72,0.81,1.616,,237.18490342,18.14156366,-179.36543167355111,-278.16115764552137,108.4470472372004,4.090000152587891
77464,15 48 56.81,-03 49 06.7,5.53,237.23672761,-3.81852811,20.34,-29.12,6.18,0.7,0.12,,237.23665667,-3.81851309,-86.67326452920034,-134.6800014564098,-6.1008278579298345,5.530000209808349
77512,15 49 35.70,+26 04 06.8,4.59,237.39874182,26.06854936,19.71,-79.85,-63.78,0.73,0.794,,237.39852576,26.06839434,-80.04905411402592,-125.16320122032371,72.68365638801934,4.590000152587891
77516,15 49 37.27,-03 25 48.5,3.54,237.40527375,-3.43014112,20.94,-98.07,-27.41,0.82,-0.036,,237.40503496,-3.43020774,-83.78094067155112,-131.03126636202848,-6.980432092822805,3.5399999618530273
77541,15 49 57.52,-48 54 44.6,5.86,237.48967022,-48.91238226,16.82,-27.63,-10.43,3.78,0.068,,237.48956804,-48.91240761,-70.9252965484194,-111.28611919940664,-141.95065384113346,5.860000133514404
77562,15 50 07.11,-53 12 34.8,5.78,237.52962796,-53.20967534,9.0,-27.6,-39.07,0.82,-0.076,,237.52951595,-53.2097703,-117.5988182046551,-184.8039628468325,-288.4838843758521,5.78000020980835
77578,15 50 17.53,+02 11 47.8,5.21,237.57303895,2.19662489,12.4,30.15,-47.62,0.73,1.019,,237.57311229,2.19650915,-140.87143363084616,-221.74717332590285,10.076740586917339,5.210000038146973
77622,15 50 48.89,+04 28 39.3,3.71,237.70371344,4.4775798,46.39,127.98,61.87,0.74,0.147,,237.70402545,4.47773018,-37.43251232141689,-59.22086511673716,5.486206297885773,3.7100000381469727
77634,15 50 57.54,-33 37 37.6,3.97,237.7397573,-33.62710488,15.86,-5.92,-24.91,0.84,-0.045,,237.73974002,-33.62716543,-92.66306751084498,-146.80387258903485,-110.05629046479793,3.970000028610229
77635,15 50 58.75,-25 45 04.4,4.63,237.74480683,-25.75123489,6.25,-13.64,-24.91,0.91,-0.072,,237.74477002,-25.75129544,-253.81276660786676,-402.1878723547034,-214.220808600979,4.630000114440918
77645,15 51 06.81,-55 03 19.9,5.74,237.77836547,-55.05552532,0.89,-2.95,-3.08,0.89,0.017,,237.77835295,-55.05553281,-1121.7754960408781,-1779.8591195018685,-2998.4520150327894,5.739999771118164
77655,15 51 13.94,+35 39 29.6,4.79,237.80807231,35.65822638,32.13,-8.07,-347.41,0.61,0.996,,237.80804817,35.65738198,-43.92016984156132,-69.76587223434785,59.14763175618605,4.789999961853027
77660,15 51 15.65,-03 05 25.5,5.09,237.81519764,-3.09042957,20.47,-92.51,-27.56,0.82,0.135,,237.81497246,-3.09049656,-84.71939159411336,-134.61133758891583,-8.083906181843313,5.090000152587891
77661,15 51 15.94,+20 58 40.4,4.74,237.81642977,20.97787548,8.26,-54.7,17.99,0.71,1.534,,237.81628738,20.97791921,-196.28282422061469,-311.88998324068086,141.29599088560826,4.739999771118164
77738,15 52 16.58,+55 49 35.7,5.81,238.06909055,55.82658167,9.09,-23.82,54.06,0.51,0.972,,238.06898748,55.82671307,-106.54385025452397,-170.96415390923048,296.71424701767637,5.809999942779541
